TSNE1,TSNE2,Hour,Arrest,Time_Period
7.6729226,-51.67105,22,False,Night (6PM-6AM)
2.242885,-58.01322,16,False,Day (6AM-6PM)
-50.679195,6.0875516,10,True,Day (6AM-6PM)
52.294292,-10.69592,21,False,Night (6PM-6AM)
67.47553,-50.229874,20,False,Night (6PM-6AM)
-10.718592,-88.12855,12,False,Day (6AM-6PM)
-78.648705,-18.092674,17,False,Day (6AM-6PM)
35.839375,32.18638,6,False,Day (6AM-6PM)
39.814907,62.44425,16,False,Day (6AM-6PM)
66.675095,-28.09514,17,False,Day (6AM-6PM)
-7.278634,85.943924,22,True,Night (6PM-6AM)
-17.812128,-33.266556,14,False,Day (6AM-6PM)
3.911764,86.67467,21,True,Night (6PM-6AM)
-24.437359,10.456884,6,False,Day (6AM-6PM)
-4.0374174,84.665634,13,False,Day (6AM-6PM)
27.127087,1.500388,9,False,Day (6AM-6PM)
-39.06304,13.574019,11,False,Day (6AM-6PM)
23.44421,55.593662,18,False,Night (6PM-6AM)
-44.04196,-8.292359,16,False,Day (6AM-6PM)
16.229395,12.926735,1,False,Night (6PM-6AM)
9.415687,-3.8828456,9,False,Day (6AM-6PM)
-26.032644,37.896572,3,False,Night (6PM-6AM)
-40.959564,-33.47992,23,False,Night (6PM-6AM)
-2.333713,64.92681,16,False,Day (6AM-6PM)
41.669304,6.3530803,6,False,Day (6AM-6PM)
-8.976825,-42.41622,13,True,Day (6AM-6PM)
-43.14941,16.422485,3,False,Night (6PM-6AM)
8.624976,-39.006298,21,False,Night (6PM-6AM)
59.168713,3.7391415,9,False,Day (6AM-6PM)
-63.147713,5.3912053,10,True,Day (6AM-6PM)
14.748249,13.716541,7,True,Day (6AM-6PM)
27.377008,47.659603,8,True,Day (6AM-6PM)
-60.965164,6.7817335,7,False,Day (6AM-6PM)
-32.681156,84.42628,18,False,Night (6PM-6AM)
27.34417,62.33462,12,False,Day (6AM-6PM)
-19.254856,-15.729039,9,False,Day (6AM-6PM)
-28.38996,10.188341,6,False,Day (6AM-6PM)
32.034622,6.8345823,0,False,Night (6PM-6AM)
28.810825,-70.95391,15,False,Day (6AM-6PM)
72.78084,-14.956772,13,False,Day (6AM-6PM)
83.02884,-23.584457,23,False,Night (6PM-6AM)
-25.154293,49.500404,11,False,Day (6AM-6PM)
27.664701,-59.292694,15,False,Day (6AM-6PM)
65.56909,17.433949,6,True,Day (6AM-6PM)
48.99003,-15.844496,17,False,Day (6AM-6PM)
-35.13042,55.970272,12,False,Day (6AM-6PM)
8.625886,69.311646,22,True,Night (6PM-6AM)
-4.8374166,91.54,12,False,Day (6AM-6PM)
10.793087,41.126022,6,False,Day (6AM-6PM)
5.9916687,-53.376675,23,True,Night (6PM-6AM)
10.843849,68.703156,22,False,Night (6PM-6AM)
1.5179033,40.6508,8,False,Day (6AM-6PM)
-20.278608,39.268734,10,False,Day (6AM-6PM)
-76.842995,21.002705,11,True,Day (6AM-6PM)
-11.183752,-11.763741,0,False,Night (6PM-6AM)
17.615929,3.700567,3,False,Night (6PM-6AM)
-4.815781,48.03723,5,False,Night (6PM-6AM)
-31.695236,47.999603,6,True,Day (6AM-6PM)
62.309902,13.14474,5,True,Night (6PM-6AM)
19.656853,-59.293446,19,False,Night (6PM-6AM)
-74.09844,-4.130765,3,False,Night (6PM-6AM)
-64.539795,-54.033577,15,False,Day (6AM-6PM)
-68.40562,6.7344766,11,False,Day (6AM-6PM)
1.3030951,-57.811256,14,False,Day (6AM-6PM)
-0.18864536,19.693872,8,False,Day (6AM-6PM)
-1.6522306,92.80566,17,False,Day (6AM-6PM)
24.517576,43.694603,9,False,Day (6AM-6PM)
-46.761784,-12.788163,17,True,Day (6AM-6PM)
51.27231,-25.629257,13,False,Day (6AM-6PM)
3.1073143,12.878901,0,False,Night (6PM-6AM)
49.781597,48.800705,8,False,Day (6AM-6PM)
-11.545345,-6.688834,5,False,Night (6PM-6AM)
-9.041608,-76.169205,22,False,Night (6PM-6AM)
27.724564,64.42069,12,False,Day (6AM-6PM)
8.835045,-53.48654,21,False,Night (6PM-6AM)
-22.76841,-73.04279,13,False,Day (6AM-6PM)
16.426987,-1.0138675,10,False,Day (6AM-6PM)
-6.146154,-46.625076,22,True,Night (6PM-6AM)
71.69029,16.704798,0,False,Night (6PM-6AM)
-3.0547721,-20.780504,9,False,Day (6AM-6PM)
-8.571214,20.985687,0,False,Night (6PM-6AM)
-28.687574,43.762722,9,False,Day (6AM-6PM)
-15.709792,40.312016,3,False,Night (6PM-6AM)
-43.37651,64.7699,15,False,Day (6AM-6PM)
-61.211987,-10.12671,17,False,Day (6AM-6PM)
-69.966675,-36.385605,22,True,Night (6PM-6AM)
7.4031606,5.4460645,11,False,Day (6AM-6PM)
3.5894775,84.67851,16,False,Day (6AM-6PM)
-13.198124,53.314735,22,False,Night (6PM-6AM)
33.55845,10.010619,11,False,Day (6AM-6PM)
-18.342484,-56.192036,18,False,Night (6PM-6AM)
0.2734602,-83.10683,23,True,Night (6PM-6AM)
-17.77607,89.859215,15,False,Day (6AM-6PM)
49.665955,47.726196,8,False,Day (6AM-6PM)
64.1957,10.84855,8,True,Day (6AM-6PM)
-6.37623,10.89472,11,False,Day (6AM-6PM)
-69.07449,18.766136,0,False,Night (6PM-6AM)
-70.05086,10.218132,0,False,Night (6PM-6AM)
-37.73801,77.37258,12,False,Day (6AM-6PM)
78.783005,-18.098307,21,True,Night (6PM-6AM)
55.494125,-24.549438,22,False,Night (6PM-6AM)
-26.559587,35.89204,1,False,Night (6PM-6AM)
7.7895994,-69.796425,23,False,Night (6PM-6AM)
-32.24004,51.269196,10,True,Day (6AM-6PM)
26.837109,60.408367,12,False,Day (6AM-6PM)
-52.679367,-15.692988,15,False,Day (6AM-6PM)
75.76195,11.315337,4,False,Night (6PM-6AM)
-78.58705,-1.5286024,4,False,Night (6PM-6AM)
-40.384727,16.219133,1,False,Night (6PM-6AM)
11.580444,-53.376312,13,False,Day (6AM-6PM)
36.70813,31.461182,5,False,Night (6PM-6AM)
-48.972736,6.0267396,10,False,Day (6AM-6PM)
23.466646,57.706207,14,False,Day (6AM-6PM)
6.898663,-16.67068,10,True,Day (6AM-6PM)
-34.160038,55.603065,16,True,Day (6AM-6PM)
-71.2125,7.5619216,1,True,Night (6PM-6AM)
13.224953,9.267745,7,True,Day (6AM-6PM)
-43.423855,58.627365,12,False,Day (6AM-6PM)
-4.4936194,16.016705,3,False,Night (6PM-6AM)
-4.7465434,18.762842,4,False,Night (6PM-6AM)
60.172413,-35.600494,21,False,Night (6PM-6AM)
30.978306,74.98135,13,False,Day (6AM-6PM)
-80.30829,-2.4755392,10,False,Day (6AM-6PM)
-74.69647,-25.942688,22,False,Night (6PM-6AM)
-12.768023,-68.34622,17,True,Day (6AM-6PM)
-16.642399,-46.1493,23,False,Night (6PM-6AM)
4.098026,-32.896076,14,False,Day (6AM-6PM)
-50.230778,-31.542715,12,False,Day (6AM-6PM)
83.45167,-24.361055,19,True,Night (6PM-6AM)
6.0353856,-6.1977463,11,False,Day (6AM-6PM)
75.21309,-39.982582,12,False,Day (6AM-6PM)
5.114235,-53.347427,23,True,Night (6PM-6AM)
69.018684,-39.648582,19,True,Night (6PM-6AM)
-17.3186,58.0738,23,True,Night (6PM-6AM)
66.1384,23.837494,1,False,Night (6PM-6AM)
-42.877983,67.39821,22,False,Night (6PM-6AM)
41.500877,40.57126,0,True,Night (6PM-6AM)
-31.370773,46.593468,11,False,Day (6AM-6PM)
57.755455,-17.870415,14,True,Day (6AM-6PM)
-26.11181,-83.07069,17,False,Day (6AM-6PM)
-22.069859,71.825775,19,False,Night (6PM-6AM)
-78.09014,-21.511057,18,False,Night (6PM-6AM)
-73.03639,-5.126106,8,False,Day (6AM-6PM)
53.1071,-49.831425,14,False,Day (6AM-6PM)
-12.391702,-81.70944,14,False,Day (6AM-6PM)
-77.13767,-3.4142506,10,True,Day (6AM-6PM)
0.92092985,-74.59502,14,False,Day (6AM-6PM)
29.93148,-73.090256,18,False,Night (6PM-6AM)
-65.36103,-38.20626,23,False,Night (6PM-6AM)
-70.51951,-37.56444,15,True,Day (6AM-6PM)
29.54575,-31.734568,22,True,Night (6PM-6AM)
43.12791,42.842728,3,False,Night (6PM-6AM)
42.41918,8.96908,11,False,Day (6AM-6PM)
3.0752218,40.328392,1,False,Night (6PM-6AM)
-37.38607,44.855915,5,False,Night (6PM-6AM)
-9.441159,-11.312762,9,False,Day (6AM-6PM)
66.49419,7.5227275,10,True,Day (6AM-6PM)
27.51483,37.10201,6,True,Day (6AM-6PM)
-53.701847,-24.90481,12,False,Day (6AM-6PM)
-62.716602,4.9744463,11,False,Day (6AM-6PM)
-25.881699,-48.541935,23,False,Night (6PM-6AM)
-43.27252,-8.347411,17,False,Day (6AM-6PM)
5.575225,-1.9241081,1,True,Night (6PM-6AM)
-67.07349,9.412957,9,False,Day (6AM-6PM)
-3.5375133,22.948534,6,True,Day (6AM-6PM)
13.446794,-35.625988,14,False,Day (6AM-6PM)
-34.358437,-6.2869906,9,False,Day (6AM-6PM)
55.72963,-18.14863,16,False,Day (6AM-6PM)
23.70277,-61.083527,23,False,Night (6PM-6AM)
0.120471746,-78.33018,16,False,Day (6AM-6PM)
-73.989,-5.4896936,5,False,Night (6PM-6AM)
-55.443886,-7.171035,17,False,Day (6AM-6PM)
-24.61749,83.64487,15,False,Day (6AM-6PM)
-0.36469328,35.806366,1,False,Night (6PM-6AM)
-15.358521,73.36526,19,True,Night (6PM-6AM)
48.21673,9.29093,8,False,Day (6AM-6PM)
60.241413,12.281583,11,False,Day (6AM-6PM)
1.1958866,3.0409937,10,False,Day (6AM-6PM)
-1.1414149,9.424362,11,False,Day (6AM-6PM)
-4.326335,-16.320652,9,False,Day (6AM-6PM)
-4.35138,15.945345,2,False,Night (6PM-6AM)
42.042583,-13.982103,19,False,Night (6PM-6AM)
-44.93575,65.18849,20,False,Night (6PM-6AM)
-17.460615,70.03744,12,False,Day (6AM-6PM)
-28.110323,83.03215,19,False,Night (6PM-6AM)
-49.262222,7.2292895,11,False,Day (6AM-6PM)
-19.02184,-57.87236,17,True,Day (6AM-6PM)
76.02005,11.571639,2,True,Night (6PM-6AM)
33.367527,-15.52279,12,False,Day (6AM-6PM)
70.74783,6.561913,9,False,Day (6AM-6PM)
72.68739,-15.851743,17,False,Day (6AM-6PM)
27.74372,-30.39842,21,False,Night (6PM-6AM)
-32.1765,-68.79484,14,False,Day (6AM-6PM)
-24.139605,-76.406685,21,False,Night (6PM-6AM)
42.2528,64.82311,19,False,Night (6PM-6AM)
63.749332,4.4773016,7,True,Day (6AM-6PM)
10.060474,-7.8766084,7,False,Day (6AM-6PM)
25.418459,-27.359869,13,True,Day (6AM-6PM)
33.038754,-18.183994,16,False,Day (6AM-6PM)
-38.72257,-31.426249,22,True,Night (6PM-6AM)
-6.8482213,-42.97523,12,False,Day (6AM-6PM)
46.709602,4.84394,4,False,Night (6PM-6AM)
28.907734,-15.125284,18,False,Night (6PM-6AM)
4.334947,-86.26388,13,True,Day (6AM-6PM)
-4.0788136,-9.162986,9,False,Day (6AM-6PM)
-32.81251,41.20555,8,False,Day (6AM-6PM)
-17.601648,-42.727535,20,False,Night (6PM-6AM)
-11.677241,-63.437164,19,True,Night (6PM-6AM)
53.803642,-44.300007,13,False,Day (6AM-6PM)
46.863693,0.23618291,0,True,Night (6PM-6AM)
-56.5475,-35.885544,22,True,Night (6PM-6AM)
-23.769093,5.022011,4,False,Night (6PM-6AM)
0.8887544,-35.681374,14,False,Day (6AM-6PM)
-10.155062,-38.96707,17,False,Day (6AM-6PM)
77.76856,-24.753185,17,False,Day (6AM-6PM)
-58.029873,-53.907528,15,True,Day (6AM-6PM)
-31.873543,81.36512,19,False,Night (6PM-6AM)
-33.80195,79.20286,13,False,Day (6AM-6PM)
-21.31053,-45.743652,23,False,Night (6PM-6AM)
-8.5287075,38.814365,6,False,Day (6AM-6PM)
-4.5145907,-64.70309,12,False,Day (6AM-6PM)
27.135706,-69.37895,12,False,Day (6AM-6PM)
1.8087611,-90.00621,18,False,Night (6PM-6AM)
-28.340023,-81.11009,17,False,Day (6AM-6PM)
68.59689,19.73109,1,False,Night (6PM-6AM)
75.03927,-35.87097,16,True,Day (6AM-6PM)
-44.970695,7.0356607,2,True,Night (6PM-6AM)
-13.045413,-40.571808,15,False,Day (6AM-6PM)
-1.2963132,-72.258125,12,False,Day (6AM-6PM)
61.851578,-22.935137,21,True,Night (6PM-6AM)
-33.54197,-33.971897,17,True,Day (6AM-6PM)
-13.001464,20.64212,5,False,Night (6PM-6AM)
12.5380125,-14.433631,10,False,Day (6AM-6PM)
-23.152931,73.5565,21,False,Night (6PM-6AM)
-36.468792,62.120262,20,False,Night (6PM-6AM)
27.000818,-61.87122,17,True,Day (6AM-6PM)
16.979614,-37.992634,22,False,Night (6PM-6AM)
9.106923,-50.63857,18,False,Night (6PM-6AM)
0.99950475,-14.217467,8,False,Day (6AM-6PM)
-13.134335,22.750631,5,False,Night (6PM-6AM)
6.669758,-62.61921,21,False,Night (6PM-6AM)
-1.27076,82.31131,17,False,Day (6AM-6PM)
33.33135,45.250668,1,False,Night (6PM-6AM)
5.7499948,80.37036,15,False,Day (6AM-6PM)
36.148537,41.078133,8,False,Day (6AM-6PM)
47.37024,-30.26546,17,False,Day (6AM-6PM)
-62.70174,-44.872032,19,True,Night (6PM-6AM)
-7.950732,-17.640663,4,False,Night (6PM-6AM)
19.689154,-25.20339,18,True,Night (6PM-6AM)
-5.75498,78.93811,13,False,Day (6AM-6PM)
26.099815,35.45078,1,False,Night (6PM-6AM)
46.32577,-37.842834,12,False,Day (6AM-6PM)
-54.712925,-31.924603,13,False,Day (6AM-6PM)
20.026812,70.824455,12,False,Day (6AM-6PM)
-6.01322,-78.617134,21,False,Night (6PM-6AM)
-38.857357,13.625049,11,False,Day (6AM-6PM)
82.24426,9.656137,9,False,Day (6AM-6PM)
74.358765,-14.399013,17,False,Day (6AM-6PM)
-7.557576,-82.96977,16,False,Day (6AM-6PM)
66.462296,8.754886,10,False,Day (6AM-6PM)
27.657402,6.886895,11,False,Day (6AM-6PM)
12.031914,38.270058,0,False,Night (6PM-6AM)
77.03643,-24.128586,21,True,Night (6PM-6AM)
-44.517868,14.478026,9,False,Day (6AM-6PM)
67.612274,18.593348,8,False,Day (6AM-6PM)
-31.983616,41.73616,8,False,Day (6AM-6PM)
76.50699,-14.64449,19,False,Night (6PM-6AM)
31.39808,4.990879,0,False,Night (6PM-6AM)
-25.571377,35.158695,1,False,Night (6PM-6AM)
33.991302,45.63351,7,False,Day (6AM-6PM)
-22.634789,-50.04469,20,False,Night (6PM-6AM)
60.41711,-11.658088,13,True,Day (6AM-6PM)
1.6514722,40.119396,6,True,Day (6AM-6PM)
-28.48616,45.671684,8,True,Day (6AM-6PM)
-34.176407,-59.327026,22,True,Night (6PM-6AM)
-18.771801,-33.457836,22,False,Night (6PM-6AM)
78.42824,-23.819447,18,True,Night (6PM-6AM)
64.66135,18.29953,6,False,Day (6AM-6PM)
68.35093,-20.826944,12,False,Day (6AM-6PM)
-12.708648,-84.41296,12,False,Day (6AM-6PM)
-17.412884,74.34777,22,False,Night (6PM-6AM)
-51.046898,-37.50541,15,False,Day (6AM-6PM)
-26.603333,-81.18301,18,False,Night (6PM-6AM)
64.35768,26.094063,0,False,Night (6PM-6AM)
-13.909152,-3.5470626,10,False,Day (6AM-6PM)
64.87886,-24.909681,12,True,Day (6AM-6PM)
5.1596575,-81.81189,21,True,Night (6PM-6AM)
27.08112,36.549286,5,False,Night (6PM-6AM)
57.464176,24.034939,5,False,Night (6PM-6AM)
41.984764,36.905476,10,False,Day (6AM-6PM)
20.72328,56.168446,13,False,Day (6AM-6PM)
0.18015783,1.9943874,0,False,Night (6PM-6AM)
-6.655669,17.252647,4,False,Night (6PM-6AM)
-62.51679,-29.183994,12,False,Day (6AM-6PM)
26.36538,68.642334,20,False,Night (6PM-6AM)
-59.412014,-51.649292,17,True,Day (6AM-6PM)
63.758057,14.403582,8,False,Day (6AM-6PM)
-32.050907,-58.520657,17,False,Day (6AM-6PM)
-17.613367,13.395514,1,False,Night (6PM-6AM)
8.545954,54.534725,5,True,Night (6PM-6AM)
-58.143757,-43.69607,20,False,Night (6PM-6AM)
72.52386,-23.414505,22,True,Night (6PM-6AM)
-33.52526,37.694626,5,False,Night (6PM-6AM)
-52.103027,-32.46389,16,False,Day (6AM-6PM)
-3.099928,-58.16528,17,True,Day (6AM-6PM)
46.61346,13.541974,7,False,Day (6AM-6PM)
11.95815,2.394418,1,False,Night (6PM-6AM)
-48.65979,-34.283623,17,False,Day (6AM-6PM)
28.159657,78.1258,12,False,Day (6AM-6PM)
-27.909435,4.510328,2,False,Night (6PM-6AM)
-56.200985,-31.755398,16,False,Day (6AM-6PM)
62.122704,6.1244454,0,True,Night (6PM-6AM)
31.74514,-22.101198,18,False,Night (6PM-6AM)
-55.311653,-7.5651383,17,False,Day (6AM-6PM)
2.8453894,73.29894,19,False,Night (6PM-6AM)
-21.547733,62.95275,21,True,Night (6PM-6AM)
-18.349794,48.92666,10,False,Day (6AM-6PM)
-13.7057495,13.824154,9,False,Day (6AM-6PM)
-70.662766,8.818779,0,False,Night (6PM-6AM)
-30.270597,-73.6748,12,False,Day (6AM-6PM)
24.254507,58.61827,15,False,Day (6AM-6PM)
-24.346386,-51.459846,14,False,Day (6AM-6PM)
63.509285,-33.30187,17,False,Day (6AM-6PM)
60.255337,-0.14608938,9,False,Day (6AM-6PM)
-1.08322,67.28012,17,False,Day (6AM-6PM)
59.86402,-29.359768,18,False,Night (6PM-6AM)
29.461287,-15.1346445,21,True,Night (6PM-6AM)
28.889545,-3.8177145,2,False,Night (6PM-6AM)
32.86258,76.5028,22,False,Night (6PM-6AM)
-54.236244,-12.871884,23,False,Night (6PM-6AM)
63.08362,-14.0757885,21,False,Night (6PM-6AM)
-34.84138,-34.827404,18,False,Night (6PM-6AM)
-43.179913,-16.404566,12,False,Day (6AM-6PM)
-57.63803,-31.417639,17,False,Day (6AM-6PM)
-6.01107,87.53775,17,False,Day (6AM-6PM)
-80.015396,-24.511679,13,True,Day (6AM-6PM)
-20.201365,-62.581738,21,True,Night (6PM-6AM)
-20.145098,2.3429003,11,False,Day (6AM-6PM)
11.4182,50.855953,0,False,Night (6PM-6AM)
25.359734,38.692184,8,True,Day (6AM-6PM)
-9.233587,-83.09587,13,False,Day (6AM-6PM)
-18.701632,-14.07296,4,True,Night (6PM-6AM)
3.4331243,72.78491,15,True,Day (6AM-6PM)
32.906292,-68.06933,20,False,Night (6PM-6AM)
6.153384,-53.365616,23,False,Night (6PM-6AM)
53.02483,-42.05132,21,False,Night (6PM-6AM)
75.28061,-40.227276,14,False,Day (6AM-6PM)
73.84625,-19.418446,18,False,Night (6PM-6AM)
-40.180473,16.093634,4,False,Night (6PM-6AM)
10.411652,-54.74689,17,False,Day (6AM-6PM)
74.65443,-37.06752,17,False,Day (6AM-6PM)
-57.793015,-42.758953,22,False,Night (6PM-6AM)
-73.784096,-2.5035257,10,False,Day (6AM-6PM)
-17.818993,-57.623028,14,False,Day (6AM-6PM)
-79.83909,-21.975395,13,False,Day (6AM-6PM)
-4.4699135,33.09889,5,False,Night (6PM-6AM)
-18.551447,38.28425,0,False,Night (6PM-6AM)
-2.5140266,92.81801,12,False,Day (6AM-6PM)
-6.527359,91.43007,18,True,Night (6PM-6AM)
-16.252075,81.03952,20,False,Night (6PM-6AM)
-0.9124254,67.4265,20,True,Night (6PM-6AM)
9.3937,-5.1952825,8,False,Day (6AM-6PM)
10.129345,5.699524,8,False,Day (6AM-6PM)
-23.968998,89.67009,15,False,Day (6AM-6PM)
-24.02666,66.886284,20,True,Night (6PM-6AM)
-23.437662,2.1935868,9,False,Day (6AM-6PM)
14.393668,-13.381705,11,False,Day (6AM-6PM)
8.053016,2.6098108,4,False,Night (6PM-6AM)
-31.898005,41.787903,9,False,Day (6AM-6PM)
15.888243,-1.4924201,2,False,Night (6PM-6AM)
-61.22699,-9.927281,23,False,Night (6PM-6AM)
4.1370397,-85.96782,12,False,Day (6AM-6PM)
-5.179758,89.05099,21,False,Night (6PM-6AM)
81.20763,12.056951,10,False,Day (6AM-6PM)
-24.515896,49.600483,10,False,Day (6AM-6PM)
42.722866,-38.41335,21,True,Night (6PM-6AM)
-48.947033,52.553013,18,False,Night (6PM-6AM)
50.583416,8.717139,8,False,Day (6AM-6PM)
14.902361,0.36154807,2,False,Night (6PM-6AM)
23.552135,74.436676,16,False,Day (6AM-6PM)
68.222946,25.103804,0,False,Night (6PM-6AM)
74.33978,-14.397527,15,False,Day (6AM-6PM)
-72.4918,-43.263386,18,False,Night (6PM-6AM)
76.65348,18.627747,11,False,Day (6AM-6PM)
-34.173615,47.960663,0,False,Night (6PM-6AM)
42.622597,42.73392,1,False,Night (6PM-6AM)
63.056137,-36.726902,23,True,Night (6PM-6AM)
81.14686,-23.528996,19,False,Night (6PM-6AM)
-48.958286,52.96866,21,False,Night (6PM-6AM)
33.78766,73.32623,16,False,Day (6AM-6PM)
70.941376,6.2757063,9,False,Day (6AM-6PM)
21.631096,-54.325676,20,False,Night (6PM-6AM)
-49.531532,-4.1408486,13,False,Day (6AM-6PM)
-64.19852,-50.26067,16,True,Day (6AM-6PM)
51.405964,-33.04876,21,False,Night (6PM-6AM)
-14.335694,-72.97427,21,False,Night (6PM-6AM)
-54.69337,-10.787701,15,False,Day (6AM-6PM)
-60.82389,17.64471,1,False,Night (6PM-6AM)
9.873587,-17.374214,11,True,Day (6AM-6PM)
-9.433619,-83.057884,12,False,Day (6AM-6PM)
-39.775116,-21.785454,18,False,Night (6PM-6AM)
-3.036831,-80.41809,19,False,Night (6PM-6AM)
-9.729479,-79.3244,14,False,Day (6AM-6PM)
-11.297612,16.344917,6,False,Day (6AM-6PM)
-1.2648805,1.633488,9,False,Day (6AM-6PM)
-65.535645,25.106607,7,False,Day (6AM-6PM)
62.940678,-1.3316063,10,False,Day (6AM-6PM)
4.749985,-34.946716,15,False,Day (6AM-6PM)
66.2532,-29.62576,16,False,Day (6AM-6PM)
-31.849258,5.084557,0,False,Night (6PM-6AM)
-46.57854,8.822444,11,True,Day (6AM-6PM)
-5.638378,9.336075,11,True,Day (6AM-6PM)
7.551063,-8.790488,11,False,Day (6AM-6PM)
-33.019608,81.27237,21,True,Night (6PM-6AM)
-41.49959,62.111458,19,False,Night (6PM-6AM)
23.931791,80.797066,18,False,Night (6PM-6AM)
-35.44727,-7.4935884,1,False,Night (6PM-6AM)
44.51326,5.8673534,0,True,Night (6PM-6AM)
36.389168,-10.346017,19,False,Night (6PM-6AM)
-6.017463,87.59966,16,False,Day (6AM-6PM)
-23.561136,-29.305832,23,False,Night (6PM-6AM)
-8.599817,-37.291264,15,False,Day (6AM-6PM)
-10.684825,-67.99298,13,False,Day (6AM-6PM)
0.68642175,-15.66492,10,False,Day (6AM-6PM)
10.24082,-13.163379,7,False,Day (6AM-6PM)
68.05652,-39.909405,23,False,Night (6PM-6AM)
-64.39187,-47.291924,20,False,Night (6PM-6AM)
33.235676,-69.12395,21,False,Night (6PM-6AM)
-59.79675,16.341679,6,False,Day (6AM-6PM)
62.666874,20.659336,0,False,Night (6PM-6AM)
32.66512,-68.10116,20,False,Night (6PM-6AM)
-56.065174,-50.784657,13,True,Day (6AM-6PM)
42.525352,-43.81937,12,False,Day (6AM-6PM)
-25.785625,33.126797,9,False,Day (6AM-6PM)
-11.639687,-37.07305,17,False,Day (6AM-6PM)
-21.99271,58.336132,21,False,Night (6PM-6AM)
67.02937,11.969994,10,True,Day (6AM-6PM)
-60.816418,7.477783,1,False,Night (6PM-6AM)
5.6250334,86.94517,13,False,Day (6AM-6PM)
-12.887654,47.158726,11,True,Day (6AM-6PM)
15.119718,21.501833,11,False,Day (6AM-6PM)
-16.771435,-34.839622,14,False,Day (6AM-6PM)
-81.914894,-26.713318,17,False,Day (6AM-6PM)
-9.062926,-9.385797,9,False,Day (6AM-6PM)
-15.316509,55.857735,15,False,Day (6AM-6PM)
33.508614,34.8011,7,False,Day (6AM-6PM)
32.536777,43.703606,2,False,Night (6PM-6AM)
43.090977,38.64975,2,True,Night (6PM-6AM)
87.86178,-21.79133,19,True,Night (6PM-6AM)
-17.309805,-34.12552,15,False,Day (6AM-6PM)
-31.585032,-45.57662,15,False,Day (6AM-6PM)
-31.023048,1.5593462,7,False,Day (6AM-6PM)
-39.810654,-43.74127,22,True,Night (6PM-6AM)
-48.151154,15.78213,1,False,Night (6PM-6AM)
-23.57618,67.41576,18,False,Night (6PM-6AM)
3.8715837,90.94646,15,False,Day (6AM-6PM)
-64.76093,-37.788067,21,True,Night (6PM-6AM)
24.781456,41.278805,4,False,Night (6PM-6AM)
-8.624326,-88.19981,16,False,Day (6AM-6PM)
-31.042063,-7.479377,10,False,Day (6AM-6PM)
-63.856335,22.959406,8,False,Day (6AM-6PM)
47.33055,48.559742,1,False,Night (6PM-6AM)
-53.64192,-33.439598,16,False,Day (6AM-6PM)
-11.494678,-12.67108,0,False,Night (6PM-6AM)
-42.681408,-28.542244,14,True,Day (6AM-6PM)
3.515158,88.58828,16,False,Day (6AM-6PM)
-23.961899,57.507782,22,False,Night (6PM-6AM)
62.068474,-48.53296,21,False,Night (6PM-6AM)
28.745756,-3.9278102,0,False,Night (6PM-6AM)
-35.30042,2.2999997,8,False,Day (6AM-6PM)
6.7276692,50.396072,10,False,Day (6AM-6PM)
-6.6139207,-84.95348,13,False,Day (6AM-6PM)
53.67914,-50.83573,14,False,Day (6AM-6PM)
4.2157483,-61.962765,17,False,Day (6AM-6PM)
54.430016,20.370634,1,True,Night (6PM-6AM)
33.479145,34.74265,8,False,Day (6AM-6PM)
25.568865,72.78868,19,True,Night (6PM-6AM)
-16.925184,37.99511,11,False,Day (6AM-6PM)
13.062863,1.0261807,3,False,Night (6PM-6AM)
-19.810884,6.3694944,5,True,Night (6PM-6AM)
58.41418,-18.840218,23,True,Night (6PM-6AM)
0.022419324,10.465042,3,False,Night (6PM-6AM)
-53.99829,-10.702104,21,False,Night (6PM-6AM)
-4.3172054,49.25201,6,False,Day (6AM-6PM)
-72.936386,-24.650896,19,True,Night (6PM-6AM)
36.135113,46.454304,10,True,Day (6AM-6PM)
-46.547028,20.491766,0,False,Night (6PM-6AM)
-2.04889,24.019642,7,False,Day (6AM-6PM)
50.19236,14.443382,11,False,Day (6AM-6PM)
47.24057,-1.1021714,5,False,Night (6PM-6AM)
-23.570007,12.644288,1,True,Night (6PM-6AM)
46.19533,44.811176,10,False,Day (6AM-6PM)
-75.97507,-3.742021,8,False,Day (6AM-6PM)
51.256664,-17.13102,18,False,Night (6PM-6AM)
53.14372,-50.07008,15,True,Day (6AM-6PM)
13.638876,39.377567,6,False,Day (6AM-6PM)
-2.192024,48.167362,6,False,Day (6AM-6PM)
-29.159117,83.58654,12,False,Day (6AM-6PM)
11.882605,-33.20419,12,False,Day (6AM-6PM)
67.008736,-15.9449005,15,True,Day (6AM-6PM)
66.69189,-33.70135,18,False,Night (6PM-6AM)
4.017182,-31.57879,15,True,Day (6AM-6PM)
-22.245153,89.92963,13,True,Day (6AM-6PM)
-4.776859,9.014032,4,True,Night (6PM-6AM)
-22.638916,-42.290134,17,False,Day (6AM-6PM)
32.149975,-18.61777,19,False,Night (6PM-6AM)
-23.950813,86.16776,23,False,Night (6PM-6AM)
-12.94798,3.9365942,11,False,Day (6AM-6PM)
10.579731,37.55351,2,True,Night (6PM-6AM)
59.391846,-34.182014,21,False,Night (6PM-6AM)
0.22475116,-15.625496,11,False,Day (6AM-6PM)
54.116604,-13.320247,15,False,Day (6AM-6PM)
-5.763629,18.808355,3,False,Night (6PM-6AM)
